bbox,centroid_zyx,cube_size,edema_vox,embedding,embedding_type,enhancing_vox,et_pct,et_vox,id,lesion_type,modality,ncr_net_vox,patient_id,pct,region,shape_4ch,source_file,split,tc_pct,tc_vox,tumor_volume_voxels,type,voxels,wt_vox
,,"[64, 64, 64]",,,,,,,mri1934,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_323.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri1940,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_324.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri1946,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_325.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri1952,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_326.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri1958,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_327.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri1964,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_328.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri1970,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_329.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri1976,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_330.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri1982,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_331.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri1988,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_332.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri1994,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_333.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2000,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_334.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2006,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_335.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2012,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_336.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2018,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_337.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2024,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_338.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2030,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_339.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2036,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_340.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2042,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_341.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2048,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_342.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2054,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_343.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2060,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_344.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2066,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_345.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2072,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_346.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2078,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_347.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2084,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_348.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2090,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_349.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2096,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_350.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2102,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_351.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2108,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_352.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2114,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_353.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2120,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_354.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2126,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_355.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2132,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_356.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2138,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_357.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2144,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_358.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2150,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_359.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2156,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_360.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2162,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_361.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2168,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_362.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2174,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_363.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2180,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_364.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2186,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_365.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2192,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_366.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2198,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_367.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2204,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_368.pt,,,,,MRIVolume,,
,,"[64, 64, 64]",,,,,,,mri2210,,MULTI_4CH,,,,,"[4, 155, 240, 240]",data/processed/train/BraTS20_Training_369.pt,,,,,MRIVolume,,
